# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      56     -0.13571536E-01     -0.14145305E-01     -0.10905542E-02     -0.77148068E-02
      57     -0.13582385E-01     -0.14145305E-01     -0.10940428E-02     -0.77148068E-02
      58     -0.13593422E-01     -0.14145305E-01     -0.10976152E-02     -0.77148068E-02
      59     -0.13607391E-01     -0.14145305E-01     -0.11016816E-02     -0.77148068E-02
      60     -0.13621187E-01     -0.14145305E-01     -0.11058549E-02     -0.77148068E-02
      61     -0.13630913E-01     -0.14145305E-01     -0.11094446E-02     -0.77148068E-02
      62     -0.13640927E-01     -0.14145305E-01     -0.11131273E-02     -0.77148068E-02
      63     -0.13653100E-01     -0.14145305E-01     -0.11169007E-02     -0.77148068E-02
      64     -0.13664794E-01     -0.14145305E-01     -0.11206637E-02     -0.77148068E-02
      65     -0.13674631E-01     -0.14145305E-01     -0.11245400E-02     -0.77148068E-02
      66     -0.13684168E-01     -0.14145305E-01     -0.11284203E-02     -0.77148068E-02
      67     -0.13697124E-01     -0.14145305E-01     -0.11329545E-02     -0.77148068E-02
      68     -0.13710595E-01     -0.14145305E-01     -0.11375234E-02     -0.77148068E-02
      69     -0.13719516E-01     -0.14145305E-01     -0.11413631E-02     -0.77148068E-02
      70     -0.13728582E-01     -0.14145305E-01     -0.11452357E-02     -0.77148068E-02
      71     -0.13738650E-01     -0.14145305E-01     -0.11494428E-02     -0.77148068E-02
      72     -0.13748137E-01     -0.14145305E-01     -0.11534953E-02     -0.77148068E-02
      73     -0.13755349E-01     -0.14145305E-01     -0.11570361E-02     -0.77148068E-02
      74     -0.13762531E-01     -0.14145305E-01     -0.11607208E-02     -0.77148068E-02
      75     -0.13771241E-01     -0.14145305E-01     -0.11655792E-02     -0.77148068E-02
      76     -0.13780235E-01     -0.14145305E-01     -0.11704237E-02     -0.77148068E-02
      77     -0.13786242E-01     -0.14145305E-01     -0.11739978E-02     -0.77148068E-02
      78     -0.13792228E-01     -0.14145305E-01     -0.11775777E-02     -0.77148068E-02
      79     -0.13799277E-01     -0.14145305E-01     -0.11824368E-02     -0.77148068E-02
      80     -0.13806340E-01     -0.14145305E-01     -0.11872410E-02     -0.77148068E-02
      81     -0.13811358E-01     -0.14145305E-01     -0.11912046E-02     -0.77148068E-02
      82     -0.13816441E-01     -0.14145305E-01     -0.11951481E-02     -0.77148068E-02
      83     -0.13821356E-01     -0.14145305E-01     -0.11992935E-02     -0.77148068E-02
      84     -0.13826280E-01     -0.14145305E-01     -0.12034134E-02     -0.77148068E-02
      85     -0.13831138E-01     -0.14145305E-01     -0.12071284E-02     -0.77148068E-02
      86     -0.13835900E-01     -0.14145305E-01     -0.12107832E-02     -0.77148068E-02
      87     -0.13840075E-01     -0.14145305E-01     -0.12142840E-02     -0.77148068E-02
      88     -0.13844292E-01     -0.14145305E-01     -0.12179351E-02     -0.77148068E-02
      89     -0.13848476E-01     -0.14145305E-01     -0.12218417E-02     -0.77148068E-02
      90     -0.13852581E-01     -0.14145305E-01     -0.12256777E-02     -0.77148068E-02
      91     -0.13855786E-01     -0.14145305E-01     -0.12286977E-02     -0.77148068E-02
      92     -0.13858971E-01     -0.14145305E-01     -0.12317554E-02     -0.77148068E-02
      93     -0.13863398E-01     -0.14145305E-01     -0.12361675E-02     -0.77148068E-02
      94     -0.13867636E-01     -0.14145305E-01     -0.12403975E-02     -0.77148068E-02
      95     -0.13870996E-01     -0.14145305E-01     -0.12438755E-02     -0.77148068E-02
      96     -0.13874307E-01     -0.14145305E-01     -0.12473374E-02     -0.77148068E-02
      97     -0.13878085E-01     -0.14145305E-01     -0.12515431E-02     -0.77148068E-02
      98     -0.13881775E-01     -0.14145305E-01     -0.12556645E-02     -0.77148068E-02
      99     -0.13884552E-01     -0.14145305E-01     -0.12589741E-02     -0.77148068E-02
     100     -0.13887275E-01     -0.14145305E-01     -0.12622774E-02     -0.77148068E-02
     101     -0.13890069E-01     -0.14145305E-01     -0.12659110E-02     -0.77148068E-02
     102     -0.13892941E-01     -0.14145305E-01     -0.12696838E-02     -0.77148068E-02
     103     -0.13895230E-01     -0.14145305E-01     -0.12731534E-02     -0.77148068E-02
     104     -0.13897497E-01     -0.14145305E-01     -0.12766168E-02     -0.77148068E-02
     105     -0.13899719E-01     -0.14145305E-01     -0.12801377E-02     -0.77148068E-02
     106     -0.13901985E-01     -0.14145305E-01     -0.12838169E-02     -0.77148068E-02
     107     -0.13903884E-01     -0.14145305E-01     -0.12869740E-02     -0.77148068E-02
     108     -0.13905819E-01     -0.14145305E-01     -0.12901620E-02     -0.77148068E-02
     109     -0.13907793E-01     -0.14145305E-01     -0.12934110E-02     -0.77148068E-02
     110     -0.13909788E-01     -0.14145305E-01     -0.12966906E-02     -0.77148068E-02
     111     -0.13911703E-01     -0.14145305E-01     -0.12998955E-02     -0.77148068E-02
     112     -0.13913607E-01     -0.14145305E-01     -0.13030885E-02     -0.77148068E-02
     113     -0.13920198E-01     -0.14145305E-01     -0.13155970E-02     -0.77148068E-02
     114     -0.13929134E-01     -0.14145305E-01     -0.13347257E-02     -0.77148068E-02
     115     -0.13934709E-01     -0.14145305E-01     -0.13495780E-02     -0.77148068E-02
     116     -0.13939743E-01     -0.14145305E-01     -0.13633323E-02     -0.77148068E-02
     117     -0.13945710E-01     -0.14145305E-01     -0.13825531E-02     -0.77148068E-02
     118     -0.13950911E-01     -0.14145305E-01     -0.14016910E-02     -0.77148068E-02
     119     -0.13954851E-01     -0.14145305E-01     -0.14183604E-02     -0.77148068E-02
     120     -0.13958409E-01     -0.14145305E-01     -0.14349520E-02     -0.77148068E-02
     121     -0.13961617E-01     -0.14145305E-01     -0.14508832E-02     -0.77148068E-02
     122     -0.13964797E-01     -0.14145305E-01     -0.14683763E-02     -0.77148068E-02
     123     -0.13967839E-01     -0.14145305E-01     -0.14860969E-02     -0.77148068E-02
     124     -0.13970551E-01     -0.14145305E-01     -0.15034382E-02     -0.77148068E-02
     125     -0.13973114E-01     -0.14145305E-01     -0.15203279E-02     -0.77148068E-02
     126     -0.13975459E-01     -0.14145305E-01     -0.15378918E-02     -0.77148068E-02
     127     -0.13978457E-01     -0.14145305E-01     -0.15613652E-02     -0.77148068E-02
     128     -0.13981224E-01     -0.14145305E-01     -0.15842843E-02     -0.77148068E-02
     129     -0.13983760E-01     -0.14145305E-01     -0.16066771E-02     -0.77148068E-02
     130     -0.13986301E-01     -0.14145305E-01     -0.16312174E-02     -0.77148068E-02
     131     -0.13988621E-01     -0.14145305E-01     -0.16552933E-02     -0.77148068E-02
     132     -0.13990248E-01     -0.14145305E-01     -0.16735017E-02     -0.77148068E-02
     133     -0.13992240E-01     -0.14145305E-01     -0.16969103E-02     -0.77148068E-02
     134     -0.13994064E-01     -0.14145305E-01     -0.17204444E-02     -0.77148068E-02
     135     -0.13996190E-01     -0.14145305E-01     -0.17495956E-02     -0.77148068E-02
     136     -0.13997851E-01     -0.14145305E-01     -0.17739559E-02     -0.77148068E-02
     137     -0.13999288E-01     -0.14145305E-01     -0.17974461E-02     -0.77148068E-02
     138     -0.14001034E-01     -0.14145305E-01     -0.18257626E-02     -0.77148068E-02
     139     -0.14002725E-01     -0.14145305E-01     -0.18529476E-02     -0.77148068E-02
     140     -0.14004465E-01     -0.14145305E-01     -0.18829351E-02     -0.77148068E-02
     141     -0.14006149E-01     -0.14145305E-01     -0.19120034E-02     -0.77148068E-02
     142     -0.14008040E-01     -0.14145305E-01     -0.19447783E-02     -0.77148068E-02
     143     -0.14009698E-01     -0.14145305E-01     -0.19745147E-02     -0.77148068E-02
     144     -0.14011449E-01     -0.14145305E-01     -0.20059302E-02     -0.77148068E-02
     145     -0.14013254E-01     -0.14145305E-01     -0.20397697E-02     -0.77148068E-02
     146     -0.14014973E-01     -0.14145305E-01     -0.20721632E-02     -0.77148068E-02
     147     -0.14016910E-01     -0.14145305E-01     -0.21105526E-02     -0.77148068E-02
     148     -0.14018838E-01     -0.14145305E-01     -0.21503346E-02     -0.77148068E-02
     149     -0.14020640E-01     -0.14145305E-01     -0.21885061E-02     -0.77148068E-02
     150     -0.14022400E-01     -0.14145305E-01     -0.22262768E-02     -0.77148068E-02
     151     -0.14024126E-01     -0.14145305E-01     -0.22652416E-02     -0.77148068E-02
     152     -0.14025797E-01     -0.14145305E-01     -0.23057238E-02     -0.77148068E-02
     153     -0.14027697E-01     -0.14145305E-01     -0.23508805E-02     -0.77148068E-02
     154     -0.14029700E-01     -0.14145305E-01     -0.23986654E-02     -0.77148068E-02
     155     -0.14031525E-01     -0.14145305E-01     -0.24451792E-02     -0.77148068E-02
     156     -0.14033381E-01     -0.14145305E-01     -0.24902388E-02     -0.77148068E-02
     157     -0.14035199E-01     -0.14145305E-01     -0.25377266E-02     -0.77148068E-02
     158     -0.14037346E-01     -0.14145305E-01     -0.25878014E-02     -0.77148068E-02
     159     -0.14039227E-01     -0.14145305E-01     -0.26334370E-02     -0.77148068E-02
     160     -0.14041220E-01     -0.14145305E-01     -0.26850949E-02     -0.77148068E-02
     161     -0.14043279E-01     -0.14145305E-01     -0.27375903E-02     -0.77148068E-02
     162     -0.14045229E-01     -0.14145305E-01     -0.27911163E-02     -0.77148068E-02
     163     -0.14047235E-01     -0.14145305E-01     -0.28461130E-02     -0.77148068E-02
     164     -0.14049450E-01     -0.14145305E-01     -0.29035309E-02     -0.77148068E-02
     165     -0.14051577E-01     -0.14145305E-01     -0.29576103E-02     -0.77148068E-02
     166     -0.14053941E-01     -0.14145305E-01     -0.30191758E-02     -0.77148068E-02
     167     -0.14056153E-01     -0.14145305E-01     -0.30758995E-02     -0.77148068E-02
     168     -0.14058438E-01     -0.14145305E-01     -0.31318566E-02     -0.77148068E-02
     169     -0.14060902E-01     -0.14145305E-01     -0.31886182E-02     -0.77148068E-02
     170     -0.14063380E-01     -0.14145305E-01     -0.32495312E-02     -0.77148068E-02
     171     -0.14065843E-01     -0.14145305E-01     -0.33082605E-02     -0.77148068E-02
     172     -0.14068047E-01     -0.14145305E-01     -0.33661106E-02     -0.77148068E-02
     173     -0.14070324E-01     -0.14145305E-01     -0.34269402E-02     -0.77148068E-02
     174     -0.14072461E-01     -0.14145305E-01     -0.34889504E-02     -0.77148068E-02
     175     -0.14074713E-01     -0.14145305E-01     -0.35537724E-02     -0.77148068E-02
     176     -0.14077210E-01     -0.14145305E-01     -0.36193288E-02     -0.77148068E-02
     177     -0.14079695E-01     -0.14145305E-01     -0.36819582E-02     -0.77148068E-02
     178     -0.14082053E-01     -0.14145305E-01     -0.37463307E-02     -0.77148068E-02
     179     -0.14084357E-01     -0.14145305E-01     -0.38148392E-02     -0.77148068E-02
     180     -0.14086537E-01     -0.14145305E-01     -0.38766884E-02     -0.77148068E-02
     181     -0.14088985E-01     -0.14145305E-01     -0.39443993E-02     -0.77148068E-02
     182     -0.14091121E-01     -0.14145305E-01     -0.40094682E-02     -0.77148068E-02
     183     -0.14093298E-01     -0.14145305E-01     -0.40723958E-02     -0.77148068E-02
     184     -0.14095498E-01     -0.14145305E-01     -0.41380483E-02     -0.77148068E-02
     185     -0.14097632E-01     -0.14145305E-01     -0.42010790E-02     -0.77148068E-02
     186     -0.14099801E-01     -0.14145305E-01     -0.42663466E-02     -0.77148068E-02
     187     -0.14101831E-01     -0.14145305E-01     -0.43286427E-02     -0.77148068E-02
     188     -0.14104140E-01     -0.14145305E-01     -0.43944073E-02     -0.77148068E-02
     189     -0.14106009E-01     -0.14145305E-01     -0.44572614E-02     -0.77148068E-02
     190     -0.14107813E-01     -0.14145305E-01     -0.45181253E-02     -0.77148068E-02
     191     -0.14109538E-01     -0.14145305E-01     -0.45750854E-02     -0.77148068E-02
     192     -0.14111294E-01     -0.14145305E-01     -0.46340415E-02     -0.77148068E-02
     193     -0.14112994E-01     -0.14145305E-01     -0.46941527E-02     -0.77148068E-02
     194     -0.14114849E-01     -0.14145305E-01     -0.47547037E-02     -0.77148068E-02
     195     -0.14116508E-01     -0.14145305E-01     -0.48115647E-02     -0.77148068E-02
     196     -0.14117990E-01     -0.14145305E-01     -0.48691589E-02     -0.77148068E-02
     197     -0.14119507E-01     -0.14145305E-01     -0.49254546E-02     -0.77148068E-02
     198     -0.14120900E-01     -0.14145305E-01     -0.49797089E-02     -0.77148068E-02
     199     -0.14122279E-01     -0.14145305E-01     -0.50311483E-02     -0.77148068E-02
     200     -0.14123689E-01     -0.14145305E-01     -0.50827822E-02     -0.77148068E-02
     201     -0.14125074E-01     -0.14145305E-01     -0.51317915E-02     -0.77148068E-02
     202     -0.14126314E-01     -0.14145305E-01     -0.51782796E-02     -0.77148068E-02
     203     -0.14127737E-01     -0.14145305E-01     -0.52262996E-02     -0.77148068E-02
     204     -0.14128886E-01     -0.14145305E-01     -0.52687379E-02     -0.77148068E-02
     205     -0.14129856E-01     -0.14145305E-01     -0.53072635E-02     -0.77148068E-02
     206     -0.14130811E-01     -0.14145305E-01     -0.53457322E-02     -0.77148068E-02
     207     -0.14131737E-01     -0.14145305E-01     -0.53834715E-02     -0.77148068E-02
     208     -0.14132604E-01     -0.14145305E-01     -0.54166636E-02     -0.77148068E-02
     209     -0.14133371E-01     -0.14145305E-01     -0.54477647E-02     -0.77148068E-02
     210     -0.14134069E-01     -0.14145305E-01     -0.54761590E-02     -0.77148068E-02
     211     -0.14134741E-01     -0.14145305E-01     -0.55033985E-02     -0.77148068E-02
     212     -0.14135351E-01     -0.14145305E-01     -0.55290494E-02     -0.77148068E-02
     213     -0.14135892E-01     -0.14145305E-01     -0.55515058E-02     -0.77148068E-02
     214     -0.14136442E-01     -0.14145305E-01     -0.55728913E-02     -0.77148068E-02
     215     -0.14136958E-01     -0.14145305E-01     -0.55930754E-02     -0.77148068E-02
     216     -0.14137450E-01     -0.14145305E-01     -0.56121134E-02     -0.77148068E-02
     217     -0.14137885E-01     -0.14145305E-01     -0.56293885E-02     -0.77148068E-02
     218     -0.14138254E-01     -0.14145305E-01     -0.56456889E-02     -0.77148068E-02
     219     -0.14138574E-01     -0.14145305E-01     -0.56616913E-02     -0.77148068E-02
     220     -0.14138852E-01     -0.14145305E-01     -0.56766033E-02     -0.77148068E-02
     221     -0.14139113E-01     -0.14145305E-01     -0.56909935E-02     -0.77148068E-02
     222     -0.14139352E-01     -0.14145305E-01     -0.57055769E-02     -0.77148068E-02
     223     -0.14139561E-01     -0.14145305E-01     -0.57191598E-02     -0.77148068E-02
     224     -0.14139735E-01     -0.14145305E-01     -0.57323278E-02     -0.77148068E-02
     225     -0.14139889E-01     -0.14145305E-01     -0.57451214E-02     -0.77148068E-02
     226     -0.14140027E-01     -0.14145305E-01     -0.57582163E-02     -0.77148068E-02
     227     -0.14140142E-01     -0.14145305E-01     -0.57704735E-02     -0.77148068E-02
     228     -0.14140251E-01     -0.14145305E-01     -0.57825328E-02     -0.77148068E-02
     229     -0.14140339E-01     -0.14145305E-01     -0.57944412E-02     -0.77148068E-02
     230     -0.14140405E-01     -0.14145305E-01     -0.58054584E-02     -0.77148068E-02
     231     -0.14140460E-01     -0.14145305E-01     -0.58161760E-02     -0.77148068E-02
     232     -0.14140503E-01     -0.14145305E-01     -0.58265629E-02     -0.77148068E-02
     233     -0.14140537E-01     -0.14145305E-01     -0.58365318E-02     -0.77148068E-02
     234     -0.14140565E-01     -0.14145305E-01     -0.58462470E-02     -0.77148068E-02
     235     -0.14140586E-01     -0.14145305E-01     -0.58555734E-02     -0.77148068E-02
     236     -0.14140602E-01     -0.14145305E-01     -0.58647493E-02     -0.77148068E-02
     237     -0.14140613E-01     -0.14145305E-01     -0.58732419E-02     -0.77148068E-02
     238     -0.14140621E-01     -0.14145305E-01     -0.58814106E-02     -0.77148068E-02
     239     -0.14140627E-01     -0.14145305E-01     -0.58894520E-02     -0.77148068E-02
